order_id,customer_id,merchant_id,product_id,order_day,order_value,device_id,address_id,payment_fp_id,round
O044060,C0005007,M0028,P000367,174,17.52,D005008,A005008,PF005008,3
O044061,C0005007,M0013,P000167,179,83.18,D005008,A005008,PF005008,3
O044062,C0005007,M0019,P000244,199,24.7,D005008,A005008,PF005008,4
O044063,C0005007,M0012,P000165,201,13.39,D005008,A005008,PF005008,4
O044064,C0005008,M0015,P000194,56,20.66,D005009,A005009,PF005009,0
O044065,C0005008,M0001,P000018,62,10.3,D005009,A005009,PF005009,0
O044066,C0005008,M0007,P000111,80,15.23,D005009,A005009,PF005009,0
O044067,C0005008,M0010,P000143,110,28.05,D005009,A005009,PF005009,1
O044068,C0005008,M0000,P000009,140,18.51,D005009,A005009,PF005009,2
O044069,C0005008,M0020,P000258,141,24.96,D005009,A005009,PF005009,2
O044070,C0005008,M0020,P000261,143,15.62,D005009,A005009,PF005009,2
O044071,C0005008,M0015,P000197,150,20.04,D005009,A005009,PF005009,3
O044072,C0005008,M0007,P000104,163,22.76,D005009,A005009,PF005009,3
O044073,C0005008,M0021,P000275,176,24.35,D005009,A005009,PF005009,3
O044074,C0005008,M0025,P000329,183,39.78,D005009,A005009,PF005009,4
O044075,C0005008,M0023,P000306,193,20.7,D005009,A005009,PF005009,4
O044076,C0005009,M0001,P000023,46,16.71,D006133,A005010,PF006133,0
O044077,C0005009,M0000,P000002,53,39.49,D006133,A005010,PF006133,0
O044078,C0005009,M0025,P000329,73,39.78,D006133,A005010,PF006133,0
O044079,C0005009,M0012,P000159,93,62.73,D006133,A005010,PF006133,1
O044080,C0005009,M0014,P000181,98,17.95,D006133,A005010,PF006133,1
O044081,C0005009,M0028,P000369,137,10.48,D006133,A005010,PF006133,2
O044082,C0005009,M0029,P000373,139,7.81,D006133,A005010,PF006133,2
O044083,C0005009,M0012,P000156,142,13.71,D006133,A005010,PF006133,2
O044084,C0005009,M0024,P000316,178,40.22,D006133,A005010,PF006133,3
O044085,C0005009,M0029,P000379,189,22.54,D006133,A005010,PF006133,4
O044086,C0005009,M0005,P000069,192,28.2,D006133,A005010,PF006133,4
O044087,C0005009,M0006,P000100,209,17.42,D006133,A005010,PF006133,4
O044088,C0005010,M0019,P000250,32,30.17,D006207,A006207,PF006207,0
O044089,C0005010,M0010,P000138,51,18.63,D006207,A006207,PF006207,0
O044090,C0005010,M0028,P000365,54,19.48,D006207,A006207,PF006207,0
O044091,C0005010,M0002,P000027,60,13.55,D006207,A006207,PF006207,0
O044092,C0005010,M0017,P000218,109,13.66,D006207,A006207,PF006207,1
O044093,C0005010,M0016,P000202,126,8.89,D006207,A006207,PF006207,2
O044094,C0005010,M0027,P000360,158,20.95,D006207,A006207,PF006207,3
O044095,C0005010,M0007,P000112,168,28.96,D006207,A006207,PF006207,3
O044096,C0005010,M0021,P000276,196,24.12,D006207,A006207,PF006207,4
O044097,C0005010,M0023,P000300,204,32.67,D006207,A006207,PF006207,4
O044098,C0005011,M0017,P000217,119,13.22,D005012,A005012,PF005012,1
O044099,C0005011,M0022,P000289,128,7.94,D005012,A005012,PF005012,2
O044100,C0005011,M0002,P000031,138,18.32,D005012,A005012,PF005012,2
O044101,C0005011,M0013,P000173,174,23.55,D005012,A005012,PF005012,3
O044102,C0005011,M0019,P000243,180,23.39,D005012,A005012,PF005012,4
O044103,C0005011,M0029,P000381,185,79.54,D005012,A005012,PF005012,4
O044104,C0005011,M0013,P000170,193,25.3,D005012,A005012,PF005012,4
O044105,C0005012,M0027,P000349,67,44.0,D005013,A005013,PF005013,0
O044106,C0005012,M0002,P000028,94,15.06,D005013,A005013,PF005013,1
O044107,C0005012,M0020,P000252,113,27.95,D005013,A005013,PF005013,1
O044108,C0005012,M0006,P000097,132,31.45,D005013,A005013,PF005013,2
O044109,C0005012,M0018,P000237,158,35.95,D005013,A005013,PF005013,3
O044110,C0005013,M0019,P000249,66,25.11,D006073,A005014,PF005014,0
O044111,C0005013,M0015,P000199,80,74.34,D006073,A005014,PF005014,0
O044112,C0005013,M0016,P000206,95,15.99,D006073,A005014,PF005014,1
O044113,C0005013,M0017,P000222,171,37.02,D006073,A005014,PF005014,3
O044114,C0005013,M0001,P000026,173,40.56,D006073,A005014,PF005014,3
O044115,C0005013,M0003,P000053,187,33.88,D_FRESH_C0005013,A_FRESH_C0005013,PF_FRESH_C0005013,4
O044116,C0005013,M0003,P000057,198,14.7,D_FRESH_C0005013,A_FRESH_C0005013,PF_FRESH_C0005013,4
O044117,C0005014,M0017,P000219,10,21.48,D005015,A005015,PF005015,0
O044118,C0005014,M0024,P000319,32,38.62,D005015,A005015,PF005015,0
O044119,C0005014,M0004,P000065,33,19.67,D005015,A005015,PF005015,0
O044120,C0005014,M0011,P000146,46,36.57,D005015,A005015,PF005015,0
O044121,C0005014,M0006,P000090,64,49.54,D005015,A005015,PF005015,0
O044122,C0005014,M0014,P000174,81,10.25,D005015,A005015,PF005015,0
O044123,C0005014,M0012,P000156,93,13.71,D005015,A005015,PF005015,1
O044124,C0005014,M0021,P000276,111,24.12,D005015,A005015,PF005015,1
O044125,C0005014,M0001,P000016,194,20.02,D005015,A005015,PF005015,4
O044126,C0005015,M0018,P000230,30,13.3,D005016,A005016,PF005016,0
O044127,C0005015,M0008,P000113,55,18.48,D005016,A005016,PF005016,0
O044128,C0005015,M0019,P000241,96,27.71,D005016,A005016,PF005016,1
O044129,C0005015,M0023,P000299,98,2.75,D005016,A005016,PF005016,1
O044130,C0005015,M0008,P000117,112,33.54,D005016,A005016,PF005016,1
O044131,C0005015,M0025,P000325,169,6.63,D005016,A005016,PF005016,3
O044132,C0005015,M0020,P000266,175,43.88,D005016,A005016,PF005016,3
O044133,C0005015,M0015,P000189,191,18.83,D005016,A005016,PF005016,4
O044134,C0005016,M0017,P000222,45,37.02,D005017,A005017,PF005017,0
O044135,C0005016,M0009,P000118,71,40.35,D005017,A005017,PF005017,0
O044136,C0005016,M0005,P000085,79,53.52,D005017,A005017,PF005017,0
O044137,C0005016,M0019,P000245,79,21.72,D005017,A005017,PF005017,0
O044138,C0005016,M0024,P000320,87,58.29,D005017,A005017,PF005017,0
O044139,C0005016,M0029,P000375,97,26.82,D005017,A005017,PF005017,1
O044140,C0005016,M0025,P000325,148,6.63,D005017,A005017,PF005017,2
O044141,C0005016,M0021,P000277,153,12.6,D005017,A005017,PF005017,3
O044142,C0005017,M0008,P000116,70,27.61,D006168,A006168,PF006168,0
O044143,C0005017,M0016,P000210,99,17.94,D006168,A006168,PF006168,1
O044144,C0005017,M0027,P000352,105,15.23,D006168,A006168,PF006168,1
O044145,C0005017,M0016,P000212,112,60.28,D006168,A006168,PF006168,1
O044146,C0005017,M0026,P000334,112,10.74,D006168,A006168,PF006168,1
O044147,C0005017,M0024,P000322,147,20.82,D006168,A006168,PF006168,2
O044148,C0005017,M0019,P000244,151,24.7,D006168,A006168,PF006168,3
O044149,C0005017,M0002,P000036,185,30.91,D_FRESH_C0005017,A_FRESH_C0005017,PF_FRESH_C0005017,4
O044150,C0005018,M0003,P000057,95,14.7,D005019,A005019,PF006107,1
O044151,C0005018,M0010,P000141,110,35.57,D005019,A005019,PF006107,1
O044152,C0005018,M0015,P000199,112,74.34,D005019,A005019,PF006107,1
O044153,C0005018,M0027,P000360,124,20.95,D005019,A005019,PF006107,2
O044154,C0005018,M0022,P000289,134,7.94,D005019,A005019,PF006107,2
O044155,C0005018,M0008,P000114,145,26.65,D005019,A005019,PF006107,2
O044156,C0005018,M0005,P000084,174,23.65,D005019,A005019,PF006107,3
O044157,C0005019,M0001,P000015,94,14.01,D005020,A005020,PF005020,1
O044158,C0005019,M0001,P000016,130,20.02,D005020,A005020,PF005020,2
O044159,C0005019,M0008,P000115,145,33.72,D005020,A005020,PF005020,2
O044160,C0005019,M0011,P000148,157,43.01,D005020,A005020,PF005020,3
O044161,C0005019,M0027,P000357,175,15.64,D005020,A005020,PF005020,3
O044162,C0005019,M0023,P000305,180,15.72,D005020,A005020,PF005020,4
O044163,C0005019,M0026,P000336,202,22.37,D005020,A005020,PF005020,4
O044164,C0005020,M0025,P000329,59,39.78,D005021,A005021,PF005021,0
O044165,C0005020,M0015,P000189,77,18.83,D005021,A005021,PF005021,0
O044166,C0005020,M0002,P000037,88,16.56,D005021,A005021,PF005021,0
O044167,C0005020,M0018,P000228,124,39.12,D005021,A005021,PF005021,2
O044168,C0005020,M0007,P000110,166,9.38,D005021,A005021,PF005021,3
O044169,C0005020,M0004,P000065,168,19.67,D005021,A005021,PF005021,3
O044170,C0005020,M0003,P000046,182,19.36,D005021,A005021,PF005021,4
O044171,C0005020,M0015,P000191,184,19.16,D005021,A005021,PF005021,4
O044172,C0005021,M0013,P000171,81,38.23,D005022,A005022,PF005022,0
O044173,C0005021,M0018,P000239,93,67.3,D005022,A005022,PF005022,1
O044174,C0005021,M0008,P000117,119,33.54,D005022,A005022,PF005022,1
O044175,C0005021,M0022,P000292,139,21.34,D005022,A005022,PF005022,2
O044176,C0005021,M0023,P000298,155,30.01,D005022,A005022,PF005022,3
O044177,C0005021,M0007,P000112,196,28.96,D005022,A005022,PF005022,4
O044178,C0005022,M0013,P000169,57,14.39,D005023,A005023,PF005023,0
O044179,C0005022,M0024,P000322,69,20.82,D005023,A005023,PF005023,0
O044180,C0005022,M0015,P000199,109,74.34,D005023,A005023,PF005023,1
O044181,C0005022,M0007,P000105,129,14.98,D005023,A005023,PF005023,2
O044182,C0005022,M0019,P000249,161,25.11,D005023,A005023,PF005023,3
O044183,C0005022,M0003,P000043,184,10.8,D005023,A005023,PF005023,4
O044184,C0005022,M0018,P000226,209,32.09,D005023,A005023,PF005023,4
O044185,C0005023,M0007,P000104,74,22.76,D006076,A005024,PF006076,0
O044186,C0005023,M0029,P000382,83,59.8,D006076,A005024,PF006076,0
O044187,C0005023,M0005,P000068,97,10.75,D006076,A005024,PF006076,1
O044188,C0005023,M0022,P000284,105,16.89,D006076,A005024,PF006076,1
O044189,C0005023,M0016,P000203,116,19.98,D006076,A005024,PF006076,1
O044190,C0005023,M0023,P000295,130,23.27,D006076,A005024,PF006076,2
O044191,C0005023,M0004,P000066,147,13.57,D006076,A005024,PF006076,2
O044192,C0005023,M0028,P000362,147,23.26,D006076,A005024,PF006076,2
O044193,C0005023,M0003,P000042,152,61.65,D006076,A005024,PF006076,3
O044194,C0005023,M0012,P000164,159,21.07,D006076,A005024,PF006076,3
O044195,C0005023,M0025,P000325,171,6.63,D006076,A005024,PF006076,3
O044196,C0005024,M0027,P000356,101,13.56,D005025,A005025,PF005025,1
O044197,C0005024,M0026,P000346,117,17.16,D005025,A005025,PF005025,1
O044198,C0005024,M0021,P000272,132,19.22,D005025,A005025,PF005025,2
O044199,C0005024,M0016,P000213,137,29.62,D005025,A005025,PF005025,2
O044200,C0005024,M0014,P000185,140,8.92,D005025,A005025,PF005025,2
O044201,C0005024,M0002,P000029,168,22.55,D005025,A005025,PF005025,3
O044202,C0005025,M0010,P000138,44,18.63,D005026,A005026,PF005026,0
O044203,C0005025,M0005,P000079,50,23.06,D005026,A005026,PF005026,0
O044204,C0005025,M0024,P000316,86,40.22,D005026,A005026,PF005026,0
O044205,C0005025,M0000,P000004,93,12.43,D005026,A005026,PF005026,1
O044206,C0005025,M0023,P000297,175,50.41,D005026,A005026,PF005026,3
O044207,C0005025,M0003,P000056,180,28.13,D005026,A005026,PF005026,4
O044208,C0005026,M0005,P000085,78,53.52,D005027,A006258,PF005027,0
O044209,C0005026,M0008,P000117,95,33.54,D005027,A006258,PF005027,1
O044210,C0005026,M0023,P000299,96,2.75,D005027,A006258,PF005027,1
O044211,C0005026,M0014,P000181,96,17.95,D005027,A006258,PF005027,1
O044212,C0005026,M0002,P000031,102,18.32,D005027,A006258,PF005027,1
O044213,C0005026,M0022,P000289,104,7.94,D005027,A006258,PF005027,1
O044214,C0005026,M0022,P000283,111,26.09,D005027,A006258,PF005027,1
O044215,C0005026,M0007,P000110,118,9.38,D005027,A006258,PF005027,1
O044216,C0005026,M0009,P000132,129,46.54,D005027,A006258,PF005027,2
O044217,C0005026,M0021,P000276,130,24.12,D005027,A006258,PF005027,2
O044218,C0005026,M0007,P000104,164,22.76,D005027,A006258,PF005027,3
O044219,C0005026,M0019,P000245,187,21.72,D005027,A006258,PF005027,4
O044220,C0005026,M0023,P000296,198,27.85,D005027,A006258,PF005027,4
O044221,C0005026,M0002,P000036,198,30.91,D005027,A006258,PF005027,4
O044222,C0005027,M0013,P000168,77,15.61,D005028,A005028,PF005028,0
O044223,C0005027,M0021,P000280,86,17.56,D005028,A005028,PF005028,0
O044224,C0005027,M0013,P000172,87,34.09,D005028,A005028,PF005028,0
O044225,C0005027,M0017,P000223,105,23.16,D005028,A005028,PF005028,1
O044226,C0005027,M0029,P000378,119,20.29,D005028,A005028,PF005028,1
O044227,C0005027,M0003,P000041,153,19.17,D005028,A005028,PF005028,3
O044228,C0005027,M0008,P000115,169,33.72,D005028,A005028,PF005028,3
O044229,C0005027,M0022,P000289,207,7.94,D005028,A005028,PF005028,4
O044230,C0005028,M0002,P000030,58,22.31,D006054,A005029,PF006054,0
O044231,C0005028,M0026,P000336,98,22.37,D006054,A005029,PF006054,1
O044232,C0005028,M0029,P000379,136,22.54,D006054,A005029,PF006054,2
O044233,C0005028,M0018,P000227,160,21.92,D006054,A005029,PF006054,3
O044234,C0005028,M0025,P000326,181,45.94,D006054,A005029,PF006054,4
O044235,C0005028,M0012,P000164,183,21.07,D006054,A005029,PF006054,4
O044236,C0005028,M0013,P000172,196,34.09,D006054,A005029,PF006054,4
O044237,C0005028,M0024,P000316,199,40.22,D_FRESH_C0005028,A_FRESH_C0005028,PF_FRESH_C0005028,4
O044238,C0005028,M0001,P000017,202,31.84,D006054,A005029,PF006054,4
O044239,C0005029,M0027,P000353,73,59.89,D005030,A005030,PF005030,0
O044240,C0005029,M0000,P000010,97,32.07,D005030,A005030,PF005030,1
O044241,C0005029,M0029,P000374,107,23.31,D005030,A005030,PF005030,1
O044242,C0005029,M0020,P000254,116,29.57,D005030,A005030,PF005030,1
O044243,C0005029,M0022,P000293,166,32.1,D005030,A005030,PF005030,3
O044244,C0005029,M0006,P000089,171,39.23,D005030,A005030,PF005030,3
O044245,C0005029,M0014,P000174,174,10.25,D005030,A005030,PF005030,3
O044246,C0005030,M0025,P000327,44,18.17,D006073,A006073,PF006073,0
O044247,C0005030,M0001,P000020,46,21.25,D006073,A006073,PF006073,0
O044248,C0005030,M0029,P000377,86,35.86,D006073,A006073,PF006073,0
O044249,C0005030,M0023,P000306,91,20.7,D006073,A006073,PF006073,1
O044250,C0005030,M0029,P000380,94,21.03,D006073,A006073,PF006073,1
O044251,C0005030,M0022,P000288,100,58.08,D006073,A006073,PF006073,1
O044252,C0005030,M0020,P000260,163,62.61,D006073,A006073,PF006073,3
O044253,C0005030,M0020,P000264,188,23.2,D_FRESH_C0005030,A_FRESH_C0005030,PF_FRESH_C0005030,4
O044254,C0005030,M0021,P000274,188,25.48,D_FRESH_C0005030,A_FRESH_C0005030,PF_FRESH_C0005030,4
O044255,C0005030,M0027,P000358,195,20.86,D006073,A006073,PF006073,4
O044256,C0005030,M0024,P000316,209,40.22,D006073,A006073,PF006073,4
O044257,C0005030,M0020,P000251,209,22.66,D006073,A006073,PF006073,4
O044258,C0005031,M0020,P000253,16,28.55,D005032,A005032,PF005032,0
O044259,C0005031,M0023,P000295,27,23.27,D005032,A005032,PF005032,0
O044260,C0005031,M0003,P000057,46,14.7,D005032,A005032,PF005032,0
O044261,C0005031,M0007,P000103,124,30.88,D005032,A005032,PF005032,2
O044262,C0005031,M0007,P000111,134,15.23,D005032,A005032,PF005032,2
O044263,C0005031,M0004,P000062,154,23.18,D005032,A005032,PF005032,3
O044264,C0005031,M0013,P000172,178,34.09,D005032,A005032,PF005032,3
O044265,C0005032,M0016,P000205,80,5.27,D005033,A005033,PF005033,0
O044266,C0005032,M0000,P000008,87,19.51,D005033,A005033,PF005033,0
O044267,C0005032,M0013,P000168,108,15.61,D005033,A005033,PF005033,1
O044268,C0005032,M0012,P000166,129,30.91,D005033,A005033,PF005033,2
O044269,C0005032,M0002,P000031,158,18.32,D005033,A005033,PF005033,3
O044270,C0005032,M0029,P000380,173,21.03,D005033,A005033,PF005033,3
O044271,C0005032,M0007,P000104,179,22.76,D005033,A005033,PF005033,3
O044272,C0005032,M0017,P000224,181,9.99,D005033,A005033,PF005033,4
O044273,C0005032,M0013,P000172,199,34.09,D005033,A005033,PF005033,4
O044274,C0005033,M0013,P000169,46,14.39,D005034,A005034,PF005034,0
O044275,C0005033,M0013,P000168,50,15.61,D005034,A005034,PF005034,0
O044276,C0005033,M0009,P000135,53,27.01,D005034,A005034,PF005034,0
O044277,C0005033,M0009,P000129,100,12.91,D005034,A005034,PF005034,1
O044278,C0005033,M0016,P000205,107,5.27,D005034,A005034,PF005034,1
O044279,C0005033,M0017,P000221,125,21.62,D005034,A005034,PF005034,2
O044280,C0005033,M0029,P000373,147,7.81,D005034,A005034,PF005034,2
O044281,C0005033,M0014,P000179,206,11.78,D005034,A005034,PF005034,4
O044282,C0005034,M0009,P000130,56,21.9,D005035,A005035,PF005035,0
O044283,C0005034,M0029,P000376,63,11.11,D005035,A005035,PF005035,0
O044284,C0005034,M0006,P000094,108,25.02,D005035,A005035,PF005035,1
O044285,C0005034,M0006,P000098,150,17.21,D005035,A005035,PF005035,3
O044286,C0005034,M0005,P000078,169,28.74,D005035,A005035,PF005035,3
O044287,C0005034,M0005,P000076,189,32.72,D005035,A005035,PF005035,4
O044288,C0005034,M0003,P000049,192,14.79,D005035,A005035,PF005035,4
O044289,C0005034,M0024,P000322,198,20.82,D005035,A005035,PF005035,4
O044290,C0005035,M0002,P000034,28,15.88,D005036,A005036,PF005036,0
O044291,C0005035,M0005,P000085,33,53.52,D005036,A005036,PF005036,0
O044292,C0005035,M0010,P000143,61,28.05,D005036,A005036,PF005036,0
O044293,C0005035,M0022,P000289,61,7.94,D005036,A005036,PF005036,0
O044294,C0005035,M0027,P000349,65,44.0,D005036,A005036,PF005036,0
O044295,C0005035,M0005,P000074,84,15.52,D005036,A005036,PF005036,0
O044296,C0005035,M0029,P000378,138,20.29,D005036,A005036,PF005036,2
O044297,C0005035,M0012,P000159,141,62.73,D005036,A005036,PF005036,2
O044298,C0005035,M0015,P000188,144,28.36,D005036,A005036,PF005036,2
O044299,C0005035,M0028,P000366,176,27.4,D005036,A005036,PF005036,3
O044300,C0005036,M0007,P000104,112,22.76,D005037,A005037,PF005037,1
O044301,C0005036,M0025,P000325,118,6.63,D005037,A005037,PF005037,1
O044302,C0005036,M0007,P000109,118,18.64,D005037,A005037,PF005037,1
O044303,C0005036,M0024,P000319,126,38.62,D005037,A005037,PF005037,2
O044304,C0005036,M0009,P000135,138,27.01,D005037,A005037,PF005037,2
O044305,C0005036,M0024,P000311,146,10.56,D005037,A005037,PF005037,2
O044306,C0005036,M0029,P000379,147,22.54,D005037,A005037,PF005037,2
O044307,C0005036,M0029,P000375,158,26.82,D005037,A005037,PF005037,3
O044308,C0005036,M0006,P000102,172,14.61,D005037,A005037,PF005037,3
O044309,C0005036,M0018,P000233,173,20.5,D005037,A005037,PF005037,3
O044310,C0005036,M0000,P000005,208,26.72,D005037,A005037,PF005037,4
O044311,C0005037,M0017,P000223,90,23.16,D005038,A005038,PF005038,1
O044312,C0005037,M0007,P000109,98,18.64,D005038,A005038,PF005038,1
O044313,C0005037,M0017,P000217,100,13.22,D005038,A005038,PF005038,1
O044314,C0005037,M0018,P000230,119,13.3,D005038,A005038,PF005038,1
O044315,C0005037,M0017,P000215,123,6.1,D005038,A005038,PF005038,2
O044316,C0005037,M0011,P000152,140,31.85,D005038,A005038,PF005038,2
O044317,C0005037,M0012,P000155,145,16.23,D005038,A005038,PF005038,2
O044318,C0005037,M0020,P000252,153,27.95,D005038,A005038,PF005038,3
O044319,C0005038,M0019,P000242,28,25.44,D005039,A005039,PF005039,0
O044320,C0005038,M0018,P000227,62,21.92,D005039,A005039,PF005039,0
O044321,C0005038,M0018,P000227,83,21.92,D005039,A005039,PF005039,0
O044322,C0005038,M0018,P000227,94,21.92,D005039,A005039,PF005039,1
O044323,C0005038,M0019,P000242,112,25.44,D005039,A005039,PF005039,1
O044324,C0005038,M0018,P000227,117,21.92,D005039,A005039,PF005039,1
O044325,C0005038,M0018,P000227,135,21.92,D005039,A005039,PF005039,2
O044326,C0005038,M0019,P000242,163,25.44,D005039,A005039,PF005039,3
O044327,C0005038,M0018,P000227,166,21.92,D005039,A005039,PF005039,3
O044328,C0005038,M0018,P000227,207,21.92,D005039,A005039,PF005039,4
O044329,C0005038,M0018,P000227,208,21.92,D005039,A005039,PF005039,4
O044330,C0005039,M0008,P000114,69,26.65,D005040,A005040,PF005040,0
O044331,C0005039,M0005,P000081,114,27.27,D005040,A005040,PF005040,1
O044332,C0005039,M0015,P000196,134,37.32,D005040,A005040,PF005040,2
O044333,C0005039,M0002,P000034,139,15.88,D005040,A005040,PF005040,2
O044334,C0005039,M0008,P000113,189,18.48,D005040,A005040,PF005040,4
O044335,C0005040,M0008,P000117,50,33.54,D005041,A005041,PF005041,0
O044336,C0005040,M0008,P000115,71,33.72,D005041,A005041,PF005041,0
O044337,C0005040,M0026,P000340,123,21.38,D005041,A005041,PF005041,2
O044338,C0005040,M0025,P000325,151,6.63,D005041,A005041,PF005041,3
O044339,C0005040,M0024,P000315,175,38.86,D005041,A005041,PF005041,3
O044340,C0005040,M0016,P000208,182,31.57,D005041,A005041,PF005041,4
O044341,C0005040,M0026,P000342,184,17.25,D005041,A005041,PF005041,4
O044342,C0005041,M0017,P000220,35,37.37,D005042,A005042,PF005042,0
O044343,C0005041,M0027,P000350,50,35.46,D005042,A005042,PF005042,0
O044344,C0005041,M0015,P000188,61,28.36,D005042,A005042,PF005042,0
O044345,C0005041,M0009,P000134,81,79.09,D005042,A005042,PF005042,0
O044346,C0005041,M0009,P000135,81,27.01,D005042,A005042,PF005042,0
O044347,C0005041,M0003,P000057,84,14.7,D005042,A005042,PF005042,0
O044348,C0005041,M0001,P000018,88,10.3,D005042,A005042,PF005042,0
O044349,C0005041,M0015,P000196,96,37.32,D005042,A005042,PF005042,1
O044350,C0005041,M0008,P000116,114,27.61,D005042,A005042,PF005042,1
O044351,C0005041,M0029,P000381,114,79.54,D005042,A005042,PF005042,1
O044352,C0005041,M0004,P000060,117,12.97,D005042,A005042,PF005042,1
O044353,C0005041,M0028,P000361,160,53.15,D005042,A005042,PF005042,3
O044354,C0005041,M0004,P000065,164,19.67,D005042,A005042,PF005042,3
O044355,C0005041,M0004,P000067,166,31.84,D005042,A005042,PF005042,3
O044356,C0005041,M0018,P000228,191,39.12,D005042,A005042,PF005042,4
O044357,C0005042,M0019,P000247,34,31.02,D005043,A005043,PF005043,0
O044358,C0005042,M0026,P000345,35,9.72,D005043,A005043,PF005043,0
