customer_id,signup_day,population_type,hard_negative_subtype,ring_id,device_id,address_id,payment_fp_id
C0005469,51,normal,,,D005470,A005470,PF005470
C0005470,73,normal,,,D005471,A005471,PF005471
C0005471,3,normal,,,D005472,A005472,PF005472
C0005472,7,normal,,,D005473,A005473,PF005473
C0005473,58,normal,,,D005474,A005474,PF005474
C0005474,85,naive_abuse,,NA_RING0081,D006081,A005475,PF006081
C0005475,93,normal,,,D005476,A005476,PF005476
C0005476,56,normal,,,D005477,A005477,PF005477
C0005477,36,normal,,,D005478,A005478,PF005478
C0005478,47,naive_abuse,,NA_RING0042,D006042,A005479,PF006042
C0005479,50,hard_negative,promo_spike,,D005480,A005480,PF005480
C0005480,61,naive_abuse,,NA_RING0072,D005481,A006072,PF006072
C0005481,22,normal,,,D005482,A005482,PF005482
C0005482,38,normal,,,D005483,A005483,PF005483
C0005483,54,normal,,,D005484,A005484,PF005484
C0005484,85,normal,,,D005485,A005485,PF005485
C0005485,80,normal,,,D005486,A005486,PF005486
C0005486,75,normal,,,D005487,A005487,PF005487
C0005487,21,normal,,,D005488,A005488,PF005488
C0005488,40,normal,,,D005489,A005489,PF005489
C0005489,55,normal,,,D005490,A005490,PF005490
C0005490,96,normal,,,D005491,A005491,PF005491
C0005491,35,hard_negative,popular_product_volume,,D005492,A005492,PF005492
C0005492,91,normal,,,D005493,A005493,PF005493
C0005493,74,naive_abuse,,NA_RING0023,D006023,A006023,PF005494
C0005494,63,normal,,,D005495,A005495,PF005495
C0005495,70,naive_abuse,,NA_RING0077,D006077,A006077,PF006077
C0005496,79,hard_negative,shared_household,HH0033,D005497,A006243,PF005497
C0005497,69,normal,,,D005498,A005498,PF005498
C0005498,67,adaptive_abuse,,AA_RING0016,D006122,A006122,PF005499
C0005499,37,normal,,,D005500,A005500,PF005500
C0005500,42,normal,,,D005501,A005501,PF005501
C0005501,59,hard_negative,promo_spike,,D005502,A005502,PF005502
C0005502,84,normal,,,D005503,A005503,PF005503
C0005503,65,normal,,,D005504,A005504,PF005504
C0005504,98,normal,,,D005505,A005505,PF005505
C0005505,68,normal,,,D005506,A005506,PF005506
C0005506,40,normal,,,D005507,A005507,PF005507
C0005507,57,normal,,,D005508,A005508,PF005508
C0005508,62,normal,,,D005509,A005509,PF005509
C0005509,86,normal,,,D005510,A005510,PF005510
C0005510,25,normal,,,D005511,A005511,PF005511
C0005511,24,normal,,,D005512,A005512,PF005512
C0005512,20,normal,,,D005513,A005513,PF005513
C0005513,5,normal,,,D005514,A005514,PF005514
C0005514,67,normal,,,D005515,A005515,PF005515
C0005515,96,hard_negative,new_merchant_thin_history,,D005516,A005516,PF005516
C0005516,61,adaptive_abuse,,AA_RING0070,D005517,A006176,PF006176
C0005517,6,normal,,,D005518,A005518,PF005518
C0005518,36,normal,,,D005519,A005519,PF005519
C0005519,90,hard_negative,shared_household,HH0009,D006219,A006219,PF006219
C0005520,5,naive_abuse,,NA_RING0013,D006013,A005521,PF006013
C0005521,61,normal,,,D005522,A005522,PF005522
C0005522,44,normal,,,D005523,A005523,PF005523
C0005523,91,normal,,,D005524,A005524,PF005524
C0005524,51,normal,,,D005525,A005525,PF005525
C0005525,56,adaptive_abuse,,AA_RING0009,D005526,A006115,PF006115
C0005526,72,normal,,,D005527,A005527,PF005527
C0005527,82,normal,,,D005528,A005528,PF005528
C0005528,51,normal,,,D005529,A005529,PF005529
C0005529,72,naive_abuse,,NA_RING0056,D006056,A005530,PF006056
C0005530,80,normal,,,D005531,A005531,PF005531
C0005531,52,naive_abuse,,NA_RING0076,D005532,A006076,PF006076
C0005532,71,normal,,,D005533,A005533,PF005533
C0005533,36,normal,,,D005534,A005534,PF005534
C0005534,35,normal,,,D005535,A005535,PF005535
C0005535,0,normal,,,D005536,A005536,PF005536
C0005536,66,adaptive_abuse,,AA_RING0019,D006125,A005537,PF006125
C0005537,25,normal,,,D005538,A005538,PF005538
C0005538,81,normal,,,D005539,A005539,PF005539
C0005539,95,normal,,,D005540,A005540,PF005540
C0005540,87,normal,,,D005541,A005541,PF005541
C0005541,27,normal,,,D005542,A005542,PF005542
C0005542,65,hard_negative,shared_household,HH0037,D006247,A006247,PF005543
C0005543,75,normal,,,D005544,A005544,PF005544
C0005544,50,normal,,,D005545,A005545,PF005545
C0005545,50,normal,,,D005546,A005546,PF005546
C0005546,43,normal,,,D005547,A005547,PF005547
C0005547,30,normal,,,D005548,A005548,PF005548
C0005548,57,normal,,,D005549,A005549,PF005549
C0005549,99,normal,,,D005550,A005550,PF005550
C0005550,21,hard_negative,new_merchant_thin_history,,D005551,A005551,PF005551
C0005551,4,hard_negative,shared_household,HH0048,D005552,A006258,PF005552
C0005552,5,naive_abuse,,NA_RING0005,D005553,A005553,PF006005
C0005553,58,normal,,,D005554,A005554,PF005554
C0005554,26,normal,,,D005555,A005555,PF005555
C0005555,46,hard_negative,shared_household,HH0024,D005556,A006234,PF005556
C0005556,95,normal,,,D005557,A005557,PF005557
C0005557,7,normal,,,D005558,A005558,PF005558
C0005558,17,normal,,,D005559,A005559,PF005559
C0005559,21,hard_negative,shared_household,HH0046,D005560,A006256,PF005560
C0005560,45,normal,,,D005561,A005561,PF005561
C0005561,69,normal,,,D005562,A005562,PF005562
C0005562,18,normal,,,D005563,A005563,PF005563
C0005563,10,normal,,,D005564,A005564,PF005564
C0005564,8,normal,,,D005565,A005565,PF005565
C0005565,80,normal,,,D005566,A005566,PF005566
C0005566,2,normal,,,D005567,A005567,PF005567
C0005567,62,naive_abuse,,NA_RING0037,D005568,A005568,PF006037
C0005568,57,hard_negative,popular_product_volume,,D005569,A005569,PF005569
C0005569,10,normal,,,D005570,A005570,PF005570
C0005570,55,adaptive_abuse,,AA_RING0011,D005571,A005571,PF005571
C0005571,28,normal,,,D005572,A005572,PF005572
C0005572,51,hard_negative,new_merchant_thin_history,,D005573,A005573,PF005573
C0005573,13,normal,,,D005574,A005574,PF005574
C0005574,66,normal,,,D005575,A005575,PF005575
C0005575,79,normal,,,D005576,A005576,PF005576
C0005576,0,normal,,,D005577,A005577,PF005577
C0005577,53,normal,,,D005578,A005578,PF005578
C0005578,64,normal,,,D005579,A005579,PF005579
C0005579,0,normal,,,D005580,A005580,PF005580
C0005580,72,normal,,,D005581,A005581,PF005581
C0005581,54,normal,,,D005582,A005582,PF005582
C0005582,30,adaptive_abuse,,AA_RING0075,D006181,A006181,PF006181
C0005583,48,normal,,,D005584,A005584,PF005584
C0005584,68,adaptive_abuse,,AA_RING0002,D005585,A005585,PF005585
C0005585,64,normal,,,D005586,A005586,PF005586
C0005586,77,normal,,,D005587,A005587,PF005587
C0005587,3,normal,,,D005588,A005588,PF005588
C0005588,78,normal,,,D005589,A005589,PF005589
C0005589,3,normal,,,D005590,A005590,PF005590
C0005590,65,naive_abuse,,NA_RING0009,D006009,A006009,PF006009
C0005591,34,normal,,,D005592,A005592,PF005592
C0005592,6,hard_negative,promo_spike,,D005593,A005593,PF005593
C0005593,68,normal,,,D005594,A005594,PF005594
C0005594,55,normal,,,D005595,A005595,PF005595
C0005595,66,normal,,,D005596,A005596,PF005596
C0005596,37,adaptive_abuse,,AA_RING0091,D006197,A005597,PF006197
C0005597,27,normal,,,D005598,A005598,PF005598
C0005598,62,normal,,,D005599,A005599,PF005599
C0005599,21,normal,,,D005600,A005600,PF005600
C0005600,81,normal,,,D005601,A005601,PF005601
C0005601,68,adaptive_abuse,,AA_RING0033,D005602,A005602,PF006139
C0005602,99,naive_abuse,,NA_RING0072,D005603,A005603,PF006072
C0005603,2,hard_negative,promo_spike,,D005604,A005604,PF005604
C0005604,58,adaptive_abuse,,AA_RING0063,D005605,A005605,PF005605
C0005605,55,hard_negative,shared_household,HH0001,D006211,A006211,PF005606
C0005606,85,normal,,,D005607,A005607,PF005607
C0005607,42,normal,,,D005608,A005608,PF005608
C0005608,93,normal,,,D005609,A005609,PF005609
C0005609,23,normal,,,D005610,A005610,PF005610
C0005610,85,normal,,,D005611,A005611,PF005611
C0005611,52,normal,,,D005612,A005612,PF005612
C0005612,94,adaptive_abuse,,AA_RING0055,D006161,A005613,PF006161
C0005613,21,adaptive_abuse,,AA_RING0064,D006170,A005614,PF005614
C0005614,26,normal,,,D005615,A005615,PF005615
C0005615,56,hard_negative,high_return_fashion,,D005616,A005616,PF005616
C0005616,55,normal,,,D005617,A005617,PF005617
C0005617,14,normal,,,D005618,A005618,PF005618
C0005618,65,normal,,,D005619,A005619,PF005619
C0005619,40,normal,,,D005620,A005620,PF005620
C0005620,15,normal,,,D005621,A005621,PF005621
C0005621,51,normal,,,D005622,A005622,PF005622
C0005622,69,normal,,,D005623,A005623,PF005623
C0005623,3,normal,,,D005624,A005624,PF005624
C0005624,92,adaptive_abuse,,AA_RING0056,D005625,A006162,PF006162
C0005625,61,normal,,,D005626,A005626,PF005626
C0005626,26,normal,,,D005627,A005627,PF005627
C0005627,75,normal,,,D005628,A005628,PF005628
C0005628,84,normal,,,D005629,A005629,PF005629
C0005629,95,normal,,,D005630,A005630,PF005630
C0005630,79,normal,,,D005631,A005631,PF005631
C0005631,20,normal,,,D005632,A005632,PF005632
C0005632,16,normal,,,D005633,A005633,PF005633
C0005633,20,normal,,,D005634,A005634,PF005634
C0005634,87,normal,,,D005635,A005635,PF005635
C0005635,30,normal,,,D005636,A005636,PF005636
C0005636,33,normal,,,D005637,A005637,PF005637
C0005637,89,normal,,,D005638,A005638,PF005638
C0005638,20,normal,,,D005639,A005639,PF005639
C0005639,40,normal,,,D005640,A005640,PF005640
C0005640,29,normal,,,D005641,A005641,PF005641
C0005641,30,normal,,,D005642,A005642,PF005642
C0005642,59,normal,,,D005643,A005643,PF005643
C0005643,74,normal,,,D005644,A005644,PF005644
C0005644,26,normal,,,D005645,A005645,PF005645
C0005645,3,normal,,,D005646,A005646,PF005646
C0005646,63,naive_abuse,,NA_RING0011,D006011,A005647,PF006011
C0005647,54,adaptive_abuse,,AA_RING0063,D005648,A006169,PF006169
C0005648,65,adaptive_abuse,,AA_RING0002,D005649,A005649,PF006108
C0005649,45,normal,,,D005650,A005650,PF005650
C0005650,77,normal,,,D005651,A005651,PF005651
C0005651,62,normal,,,D005652,A005652,PF005652
C0005652,75,normal,,,D005653,A005653,PF005653
C0005653,73,normal,,,D005654,A005654,PF005654
C0005654,49,normal,,,D005655,A005655,PF005655
C0005655,32,normal,,,D005656,A005656,PF005656
C0005656,58,normal,,,D005657,A005657,PF005657
C0005657,63,normal,,,D005658,A005658,PF005658
C0005658,57,normal,,,D005659,A005659,PF005659
C0005659,52,adaptive_abuse,,AA_RING0058,D006164,A005660,PF006164
C0005660,34,normal,,,D005661,A005661,PF005661
C0005661,13,normal,,,D005662,A005662,PF005662
C0005662,42,adaptive_abuse,,AA_RING0023,D005663,A006129,PF006129
C0005663,88,normal,,,D005664,A005664,PF005664
C0005664,71,normal,,,D005665,A005665,PF005665
C0005665,75,normal,,,D005666,A005666,PF005666
C0005666,73,normal,,,D005667,A005667,PF005667
C0005667,92,normal,,,D005668,A005668,PF005668
C0005668,22,naive_abuse,,NA_RING0050,D006050,A005669,PF006050
C0005669,72,hard_negative,high_return_fashion,,D005670,A005670,PF005670
C0005670,6,naive_abuse,,NA_RING0080,D006080,A006080,PF005671
C0005671,24,adaptive_abuse,,AA_RING0040,D006146,A006146,PF005672
C0005672,2,normal,,,D005673,A005673,PF005673
C0005673,43,hard_negative,high_return_fashion,,D005674,A005674,PF005674
C0005674,14,normal,,,D005675,A005675,PF005675
C0005675,38,normal,,,D005676,A005676,PF005676
C0005676,13,hard_negative,high_return_fashion,,D005677,A005677,PF005677
C0005677,3,hard_negative,promo_spike,,D005678,A005678,PF005678
C0005678,47,naive_abuse,,NA_RING0087,D006087,A006087,PF006087
C0005679,41,normal,,,D005680,A005680,PF005680
C0005680,41,normal,,,D005681,A005681,PF005681
C0005681,34,normal,,,D005682,A005682,PF005682
C0005682,40,normal,,,D005683,A005683,PF005683
C0005683,0,hard_negative,high_return_fashion,,D005684,A005684,PF005684
C0005684,47,hard_negative,high_return_fashion,,D005685,A005685,PF005685
C0005685,84,normal,,,D005686,A005686,PF005686
C0005686,13,normal,,,D005687,A005687,PF005687
C0005687,14,normal,,,D005688,A005688,PF005688
C0005688,78,normal,,,D005689,A005689,PF005689
C0005689,50,normal,,,D005690,A005690,PF005690
C0005690,25,adaptive_abuse,,AA_RING0030,D006136,A006136,PF005691
C0005691,78,normal,,,D005692,A005692,PF005692
C0005692,32,adaptive_abuse,,AA_RING0062,D006168,A006168,PF006168
C0005693,60,normal,,,D005694,A005694,PF005694
C0005694,55,hard_negative,shared_household,HH0017,D006227,A006227,PF005695
C0005695,16,normal,,,D005696,A005696,PF005696
C0005696,75,normal,,,D005697,A005697,PF005697
C0005697,61,normal,,,D005698,A005698,PF005698
C0005698,20,hard_negative,high_return_fashion,,D005699,A005699,PF005699
C0005699,75,adaptive_abuse,,AA_RING0034,D006140,A006140,PF006140
C0005700,62,normal,,,D005701,A005701,PF005701
C0005701,85,normal,,,D005702,A005702,PF005702
C0005702,82,normal,,,D005703,A005703,PF005703
C0005703,31,hard_negative,high_return_fashion,,D005704,A005704,PF005704
C0005704,93,normal,,,D005705,A005705,PF005705
C0005705,3,normal,,,D005706,A005706,PF005706
C0005706,33,normal,,,D005707,A005707,PF005707
C0005707,60,normal,,,D005708,A005708,PF005708
C0005708,53,hard_negative,high_return_fashion,,D005709,A005709,PF005709
C0005709,22,hard_negative,shared_household,HH0012,D005710,A006222,PF006222
C0005710,19,hard_negative,promo_spike,,D005711,A005711,PF005711
C0005711,78,hard_negative,popular_product_volume,,D005712,A005712,PF005712
C0005712,87,naive_abuse,,NA_RING0041,D006041,A006041,PF006041
C0005713,67,normal,,,D005714,A005714,PF005714
C0005714,53,adaptive_abuse,,AA_RING0064,D005715,A005715,PF006170
C0005715,77,normal,,,D005716,A005716,PF005716
C0005716,24,normal,,,D005717,A005717,PF005717
C0005717,96,hard_negative,new_merchant_thin_history,,D005718,A005718,PF005718
C0005718,12,normal,,,D005719,A005719,PF005719
C0005719,58,normal,,,D005720,A005720,PF005720
C0005720,34,normal,,,D005721,A005721,PF005721
C0005721,90,normal,,,D005722,A005722,PF005722
C0005722,24,adaptive_abuse,,AA_RING0043,D006149,A005723,PF005723
C0005723,64,normal,,,D005724,A005724,PF005724
C0005724,15,normal,,,D005725,A005725,PF005725
C0005725,18,normal,,,D005726,A005726,PF005726
C0005726,41,normal,,,D005727,A005727,PF005727
C0005727,79,normal,,,D005728,A005728,PF005728
C0005728,27,normal,,,D005729,A005729,PF005729
C0005729,69,normal,,,D005730,A005730,PF005730
C0005730,57,normal,,,D005731,A005731,PF005731
C0005731,97,normal,,,D005732,A005732,PF005732
C0005732,30,normal,,,D005733,A005733,PF005733
C0005733,24,hard_negative,popular_product_volume,,D005734,A005734,PF005734
C0005734,90,normal,,,D005735,A005735,PF005735
C0005735,33,normal,,,D005736,A005736,PF005736
C0005736,21,adaptive_abuse,,AA_RING0067,D005737,A005737,PF005737
C0005737,82,normal,,,D005738,A005738,PF005738
C0005738,81,normal,,,D005739,A005739,PF005739
C0005739,6,naive_abuse,,NA_RING0033,D006033,A005740,PF005740
C0005740,85,normal,,,D005741,A005741,PF005741
C0005741,63,hard_negative,promo_spike,,D005742,A005742,PF005742
C0005742,27,hard_negative,new_merchant_thin_history,,D005743,A005743,PF005743
C0005743,53,adaptive_abuse,,AA_RING0099,D006205,A006205,PF005744
C0005744,23,adaptive_abuse,,AA_RING0045,D006151,A006151,PF006151
C0005745,16,normal,,,D005746,A005746,PF005746
C0005746,13,hard_negative,promo_spike,,D005747,A005747,PF005747
C0005747,16,normal,,,D005748,A005748,PF005748
C0005748,58,normal,,,D005749,A005749,PF005749
C0005749,81,normal,,,D005750,A005750,PF005750
C0005750,48,normal,,,D005751,A005751,PF005751
C0005751,1,normal,,,D005752,A005752,PF005752
C0005752,42,normal,,,D005753,A005753,PF005753
C0005753,74,normal,,,D005754,A005754,PF005754
C0005754,83,normal,,,D005755,A005755,PF005755
C0005755,73,adaptive_abuse,,AA_RING0081,D005756,A005756,PF006187
C0005756,36,normal,,,D005757,A005757,PF005757
C0005757,64,hard_negative,promo_spike,,D005758,A005758,PF005758
C0005758,6,naive_abuse,,NA_RING0012,D006012,A005759,PF006012
C0005759,40,hard_negative,shared_household,HH0026,D005760,A006236,PF005760
C0005760,53,normal,,,D005761,A005761,PF005761
C0005761,2,naive_abuse,,NA_RING0101,D005762,A005762,PF006101
C0005762,1,hard_negative,shared_household,HH0025,D005763,A006235,PF005763
C0005763,80,hard_negative,shared_household,HH0001,D005764,A006211,PF005764
C0005764,22,adaptive_abuse,,AA_RING0095,D006201,A006201,PF005765
C0005765,12,normal,,,D005766,A005766,PF005766
C0005766,59,normal,,,D005767,A005767,PF005767
C0005767,28,naive_abuse,,NA_RING0037,D006037,A006037,PF006037
C0005768,97,normal,,,D005769,A005769,PF005769
C0005769,94,naive_abuse,,NA_RING0041,D006041,A006041,PF005770
C0005770,82,normal,,,D005771,A005771,PF005771
C0005771,30,normal,,,D005772,A005772,PF005772
C0005772,87,normal,,,D005773,A005773,PF005773
C0005773,25,normal,,,D005774,A005774,PF005774
C0005774,23,adaptive_abuse,,AA_RING0025,D006131,A006131,PF006131
C0005775,97,normal,,,D005776,A005776,PF005776
C0005776,67,hard_negative,high_return_fashion,,D005777,A005777,PF005777
C0005777,8,normal,,,D005778,A005778,PF005778
C0005778,88,adaptive_abuse,,AA_RING0041,D006147,A005779,PF006147
C0005779,16,normal,,,D005780,A005780,PF005780
C0005780,68,normal,,,D005781,A005781,PF005781
C0005781,43,normal,,,D005782,A005782,PF005782
C0005782,1,normal,,,D005783,A005783,PF005783
C0005783,78,adaptive_abuse,,AA_RING0065,D006171,A005784,PF006171
C0005784,68,adaptive_abuse,,AA_RING0088,D005785,A006194,PF006194
C0005785,88,normal,,,D005786,A005786,PF005786
C0005786,61,normal,,,D005787,A005787,PF005787
C0005787,75,normal,,,D005788,A005788,PF005788
C0005788,90,normal,,,D005789,A005789,PF005789
C0005789,97,normal,,,D005790,A005790,PF005790
C0005790,56,normal,,,D005791,A005791,PF005791
C0005791,1,normal,,,D005792,A005792,PF005792
C0005792,34,naive_abuse,,NA_RING0104,D005793,A006104,PF005793
C0005793,61,normal,,,D005794,A005794,PF005794
C0005794,10,normal,,,D005795,A005795,PF005795
C0005795,11,normal,,,D005796,A005796,PF005796
C0005796,39,normal,,,D005797,A005797,PF005797
C0005797,91,normal,,,D005798,A005798,PF005798
C0005798,32,normal,,,D005799,A005799,PF005799
C0005799,93,normal,,,D005800,A005800,PF005800
C0005800,80,hard_negative,popular_product_volume,,D005801,A005801,PF005801
C0005801,30,naive_abuse,,NA_RING0010,D005802,A006010,PF006010
C0005802,23,adaptive_abuse,,AA_RING0061,D006167,A005803,PF006167
C0005803,82,normal,,,D005804,A005804,PF005804
C0005804,75,normal,,,D005805,A005805,PF005805
C0005805,63,normal,,,D005806,A005806,PF005806
C0005806,97,normal,,,D005807,A005807,PF005807
C0005807,10,adaptive_abuse,,AA_RING0095,D006201,A006201,PF005808
C0005808,38,adaptive_abuse,,AA_RING0033,D005809,A005809,PF005809
C0005809,60,normal,,,D005810,A005810,PF005810
C0005810,7,normal,,,D005811,A005811,PF005811
C0005811,97,normal,,,D005812,A005812,PF005812
C0005812,57,normal,,,D005813,A005813,PF005813
C0005813,30,adaptive_abuse,,AA_RING0054,D006160,A006160,PF006160
C0005814,23,normal,,,D005815,A005815,PF005815
C0005815,0,normal,,,D005816,A005816,PF005816
C0005816,59,normal,,,D005817,A005817,PF005817
C0005817,97,normal,,,D005818,A005818,PF005818
C0005818,3,normal,,,D005819,A005819,PF005819
C0005819,41,naive_abuse,,NA_RING0012,D006012,A006012,PF006012
C0005820,66,normal,,,D005821,A005821,PF005821
C0005821,43,normal,,,D005822,A005822,PF005822
C0005822,65,normal,,,D005823,A005823,PF005823
C0005823,71,normal,,,D005824,A005824,PF005824
C0005824,96,normal,,,D005825,A005825,PF005825
C0005825,60,normal,,,D005826,A005826,PF005826
C0005826,70,normal,,,D005827,A005827,PF005827
C0005827,30,normal,,,D005828,A005828,PF005828
C0005828,15,naive_abuse,,NA_RING0052,D005829,A005829,PF005829
C0005829,9,hard_negative,high_return_fashion,,D005830,A005830,PF005830
C0005830,10,adaptive_abuse,,AA_RING0010,D005831,A006116,PF005831
C0005831,82,normal,,,D005832,A005832,PF005832
C0005832,4,hard_negative,promo_spike,,D005833,A005833,PF005833
C0005833,48,normal,,,D005834,A005834,PF005834
C0005834,61,normal,,,D005835,A005835,PF005835
C0005835,67,normal,,,D005836,A005836,PF005836
C0005836,6,normal,,,D005837,A005837,PF005837
C0005837,86,hard_negative,new_merchant_thin_history,,D005838,A005838,PF005838
C0005838,43,normal,,,D005839,A005839,PF005839
C0005839,1,normal,,,D005840,A005840,PF005840
C0005840,13,adaptive_abuse,,AA_RING0025,D005841,A006131,PF006131
C0005841,85,normal,,,D005842,A005842,PF005842
C0005842,94,adaptive_abuse,,AA_RING0095,D005843,A006201,PF005843
