return_id,order_id,customer_id,return_day,reason_code,refund_amount,true_abuse_label
R007826,O044862,C0005094,112,not_as_described,18.48,1
R007827,O044863,C0005094,119,size_fit,31.93,1
R007828,O044866,C0005094,209,not_as_described,45.04,1
R007829,O044878,C0005095,206,other,19.17,0
R007830,O044890,C0005097,39,not_as_described,59.8,0
R007831,O044929,C0005102,168,other,21.74,0
R007832,O044932,C0005102,201,size_fit,73.86,0
R007833,O044933,C0005102,209,not_as_described,22.4,0
R007834,O044934,C0005103,74,changed_mind,31.4,1
R007835,O044935,C0005103,98,other,9.11,1
R007836,O044938,C0005103,115,changed_mind,27.85,1
R007837,O044940,C0005103,153,duplicate_order,5.77,1
R007838,O044941,C0005103,166,not_as_described,29.54,1
R007839,O044942,C0005103,170,changed_mind,24.99,1
R007840,O044947,C0005104,92,size_fit,19.67,1
R007841,O044948,C0005104,96,changed_mind,9.11,1
R007842,O044949,C0005104,117,other,59.32,1
R007843,O044950,C0005104,119,changed_mind,19.22,1
R007844,O044956,C0005105,10,changed_mind,39.78,1
R007845,O044958,C0005105,56,changed_mind,44.0,1
R007846,O044960,C0005105,92,changed_mind,59.89,1
R007847,O044961,C0005105,131,changed_mind,11.4,1
R007848,O044962,C0005105,138,changed_mind,22.03,1
R007849,O044968,C0005106,125,duplicate_order,28.2,0
R007850,O044979,C0005107,199,other,45.94,0
R007851,O044989,C0005109,18,changed_mind,45.94,1
R007852,O044990,C0005109,27,size_fit,58.13,1
R007853,O044991,C0005109,41,changed_mind,62.73,1
R007854,O044992,C0005109,72,not_as_described,33.94,1
R007855,O044993,C0005109,79,changed_mind,9.62,1
R007856,O044995,C0005109,99,changed_mind,20.08,1
R007857,O044996,C0005109,110,changed_mind,37.37,1
R007858,O044999,C0005109,148,other,10.74,1
R007859,O045001,C0005109,209,not_as_described,29.57,1
R007860,O045004,C0005110,81,not_as_described,18.64,0
R007861,O045007,C0005110,139,duplicate_order,23.27,0
R007862,O045010,C0005110,160,duplicate_order,30.91,0
R007863,O045011,C0005110,167,changed_mind,40.22,0
R007864,O045013,C0005110,197,changed_mind,37.02,0
R007865,O045018,C0005111,132,duplicate_order,10.33,0
R007866,O045037,C0005112,209,duplicate_order,18.63,0
R007867,O045039,C0005113,124,changed_mind,34.76,0
R007868,O045052,C0005114,81,defective,47.64,1
R007869,O045053,C0005114,95,changed_mind,34.09,1
R007870,O045056,C0005114,147,defective,11.4,1
R007871,O045068,C0005116,109,not_as_described,17.86,0
R007872,O045079,C0005117,97,changed_mind,34.09,0
R007873,O045084,C0005117,164,changed_mind,19.16,0
R007874,O045101,C0005118,209,duplicate_order,31.84,0
R007875,O045102,C0005119,80,defective,34.09,0
R007876,O045110,C0005120,101,changed_mind,23.42,1
R007877,O045111,C0005120,104,changed_mind,21.38,1
R007878,O045112,C0005120,105,changed_mind,25.44,1
R007879,O045123,C0005120,209,changed_mind,19.13,1
R007880,O045127,C0005121,167,size_fit,21.24,0
R007881,O045131,C0005122,42,defective,40.56,0
R007882,O045166,C0005127,106,changed_mind,15.99,1
R007883,O045169,C0005127,121,size_fit,18.63,1
R007884,O045170,C0005127,139,defective,29.12,1
R007885,O045172,C0005127,145,size_fit,16.89,1
R007886,O045173,C0005127,148,duplicate_order,30.08,1
R007887,O045176,C0005127,178,changed_mind,22.76,1
R007888,O045177,C0005127,196,defective,67.3,1
R007889,O045189,C0005129,125,other,28.05,0
R007890,O045191,C0005129,146,other,24.51,0
R007891,O045204,C0005130,134,duplicate_order,23.65,0
R007892,O045223,C0005133,49,changed_mind,53.52,1
R007893,O045224,C0005133,54,changed_mind,24.7,1
R007894,O045225,C0005133,60,duplicate_order,46.54,1
R007895,O045227,C0005133,87,changed_mind,15.64,1
R007896,O045228,C0005133,97,changed_mind,28.96,1
R007897,O045229,C0005133,101,changed_mind,63.27,1
R007898,O045230,C0005133,116,changed_mind,18.35,1
R007899,O045232,C0005133,187,changed_mind,23.55,1
R007900,O045233,C0005133,190,changed_mind,59.89,1
R007901,O045247,C0005135,31,changed_mind,13.3,1
R007902,O045248,C0005135,41,changed_mind,25.3,1
R007903,O045249,C0005135,47,changed_mind,22.55,1
R007904,O045251,C0005135,70,changed_mind,21.92,1
R007905,O045252,C0005135,82,changed_mind,30.88,1
R007906,O045255,C0005135,172,size_fit,15.72,1
R007907,O045258,C0005135,186,changed_mind,18.17,1
R007908,O045275,C0005137,163,size_fit,10.75,0
R007909,O045276,C0005137,187,other,34.09,0
R007910,O045282,C0005138,88,not_as_described,37.66,0
R007911,O045292,C0005140,124,changed_mind,45.94,1
R007912,O045293,C0005140,125,changed_mind,26.72,1
R007913,O045296,C0005140,149,changed_mind,41.05,1
R007914,O045298,C0005140,162,other,23.55,1
R007915,O045324,C0005144,110,changed_mind,165.23,1
R007916,O045325,C0005144,146,changed_mind,46.54,1
R007917,O045326,C0005144,155,changed_mind,10.56,1
R007918,O045328,C0005144,195,size_fit,70.86,1
R007919,O045329,C0005144,208,other,33.94,1
R007920,O045330,C0005145,133,duplicate_order,27.61,0
R007921,O045337,C0005146,75,duplicate_order,21.92,0
R007922,O045357,C0005148,99,defective,29.12,1
R007923,O045358,C0005148,107,changed_mind,4.14,1
R007924,O045359,C0005148,112,changed_mind,12.65,1
R007925,O045360,C0005148,132,changed_mind,32.27,1
R007926,O045361,C0005148,144,changed_mind,17.56,1
R007927,O045362,C0005148,146,defective,38.86,1
R007928,O045365,C0005148,166,other,16.23,1
R007929,O045367,C0005148,171,changed_mind,7.43,1
R007930,O045370,C0005148,201,changed_mind,23.06,1
R007931,O045374,C0005149,127,not_as_described,40.32,0
R007932,O045386,C0005151,115,size_fit,47.64,1
R007933,O045395,C0005152,197,duplicate_order,83.18,0
R007934,O045404,C0005153,209,duplicate_order,12.63,0
R007935,O045414,C0005155,172,size_fit,23.18,0
R007936,O045415,C0005155,195,defective,51.92,0
R007937,O045423,C0005157,84,duplicate_order,33.54,0
R007938,O045425,C0005157,160,defective,6.63,0
R007939,O045432,C0005158,63,size_fit,21.92,0
R007940,O045475,C0005162,69,changed_mind,24.01,1
R007941,O045481,C0005162,130,defective,53.99,1
R007942,O045485,C0005162,198,defective,22.31,1
R007943,O045490,C0005163,163,duplicate_order,47.6,0
R007944,O045501,C0005164,177,size_fit,13.22,0
R007945,O045503,C0005164,209,changed_mind,79.54,0
R007946,O045530,C0005167,150,duplicate_order,26.82,0
R007947,O045544,C0005169,43,changed_mind,26.82,1
R007948,O045546,C0005169,60,changed_mind,15.68,1
R007949,O045547,C0005169,99,duplicate_order,21.07,1
R007950,O045553,C0005169,201,duplicate_order,20.95,1
R007951,O045565,C0005171,181,defective,27.61,0
R007952,O045571,C0005172,138,changed_mind,8.92,0
R007953,O045572,C0005172,145,changed_mind,60.28,0
R007954,O045583,C0005173,155,changed_mind,47.16,0
R007955,O045608,C0005177,85,changed_mind,16.89,0
R007956,O045614,C0005178,76,size_fit,18.51,0
R007957,O045620,C0005179,42,other,13.39,0
R007958,O045635,C0005180,146,other,35.52,0
R007959,O045639,C0005181,139,changed_mind,39.49,1
R007960,O045641,C0005181,155,changed_mind,45.94,1
R007961,O045643,C0005181,187,changed_mind,21.92,1
R007962,O045647,C0005182,155,changed_mind,26.72,0
R007963,O045649,C0005182,156,defective,17.21,0
R007964,O045654,C0005183,209,duplicate_order,44.0,0
R007965,O045663,C0005185,49,other,17.21,0
R007966,O045666,C0005185,75,other,12.7,0
R007967,O045685,C0005186,141,duplicate_order,15.88,0
R007968,O045694,C0005187,176,duplicate_order,13.1,0
R007969,O045763,C0005194,205,size_fit,18.48,0
R007970,O045775,C0005196,94,duplicate_order,27.27,1
R007971,O045776,C0005196,105,changed_mind,31.02,1
R007972,O045777,C0005196,145,not_as_described,83.18,1
R007973,O045788,C0005198,35,defective,30.88,0
R007974,O045811,C0005201,17,changed_mind,40.35,1
R007975,O045813,C0005201,34,changed_mind,15.23,1
R007976,O045832,C0005204,81,defective,33.72,1
R007977,O045833,C0005204,93,size_fit,21.38,1
R007978,O045834,C0005204,115,size_fit,21.19,1
R007979,O045835,C0005204,117,size_fit,21.69,1
R007980,O045836,C0005204,140,defective,21.03,1
R007981,O045840,C0005205,70,changed_mind,21.71,1
R007982,O045841,C0005205,115,duplicate_order,44.59,1
R007983,O045842,C0005205,119,changed_mind,28.11,1
R007984,O045843,C0005205,148,changed_mind,9.77,1
R007985,O045844,C0005205,164,other,38.23,1
R007986,O045845,C0005205,162,changed_mind,17.95,1
R007987,O045846,C0005205,164,changed_mind,47.6,1
R007988,O045848,C0005206,83,changed_mind,37.66,1
R007989,O045849,C0005206,108,changed_mind,30.09,1
R007990,O045851,C0005206,137,changed_mind,37.37,1
R007991,O045854,C0005206,179,not_as_described,13.39,1
R007992,O045856,C0005206,195,changed_mind,26.65,1
R007993,O045864,C0005207,209,duplicate_order,6.63,0
R007994,O045874,C0005209,141,size_fit,11.11,0
R007995,O045876,C0005209,175,size_fit,24.12,0
R007996,O045881,C0005210,155,defective,4.14,0
R007997,O045883,C0005210,178,changed_mind,24.51,0
R007998,O045885,C0005210,197,other,26.09,0
R007999,O045900,C0005212,79,changed_mind,26.35,0
R008000,O045902,C0005212,145,defective,10.48,0
R008001,O045903,C0005212,162,duplicate_order,18.64,0
R008002,O045904,C0005212,167,defective,23.56,0
R008003,O045905,C0005212,192,defective,55.27,0
R008004,O045941,C0005219,97,not_as_described,12.36,0
R008005,O045943,C0005219,123,not_as_described,29.57,0
R008006,O045946,C0005220,31,not_as_described,25.3,0
R008007,O045947,C0005220,52,changed_mind,14.94,0
R008008,O045948,C0005220,70,other,17.21,0
R008009,O045950,C0005220,98,changed_mind,32.22,0
R008010,O045951,C0005220,101,other,38.62,0
R008011,O045952,C0005220,141,not_as_described,23.55,0
R008012,O045953,C0005220,125,other,27.71,0
R008013,O045956,C0005220,169,changed_mind,39.78,0
R008014,O045959,C0005220,190,other,7.43,0
R008015,O045967,C0005221,187,defective,29.62,0
R008016,O045975,C0005222,94,changed_mind,23.55,0
R008017,O046000,C0005223,183,other,41.05,0
R008018,O046010,C0005224,209,size_fit,21.92,0
R008019,O046017,C0005225,94,other,23.55,0
R008020,O046021,C0005225,121,size_fit,38.23,0
R008021,O046022,C0005225,120,other,21.9,0
R008022,O046025,C0005225,137,duplicate_order,42.32,0
R008023,O046028,C0005225,147,duplicate_order,20.82,0
R008024,O046030,C0005225,193,size_fit,12.36,0
R008025,O046031,C0005226,58,changed_mind,41.05,0
R008026,O046040,C0005227,95,changed_mind,13.57,0
R008027,O046046,C0005228,100,defective,23.65,1
R008028,O046047,C0005228,106,size_fit,24.55,1
R008029,O046049,C0005228,143,changed_mind,30.01,1
R008030,O046051,C0005228,160,defective,76.94,1
R008031,O046052,C0005228,176,changed_mind,16.89,1
R008032,O046053,C0005228,209,duplicate_order,40.57,1
R008033,O046059,C0005229,125,duplicate_order,22.54,0
R008034,O046067,C0005230,134,size_fit,19.48,0
R008035,O046068,C0005230,144,other,39.12,0
R008036,O046076,C0005231,91,changed_mind,18.32,1
R008037,O046084,C0005232,19,changed_mind,51.92,1
R008038,O046086,C0005232,92,defective,30.88,1
R008039,O046087,C0005232,100,duplicate_order,40.57,1
R008040,O046088,C0005232,117,changed_mind,20.29,1
R008041,O046094,C0005232,170,duplicate_order,88.02,1
R008042,O046095,C0005232,173,changed_mind,39.12,1
R008043,O046096,C0005232,209,changed_mind,16.71,1
R008044,O046100,C0005233,108,not_as_described,14.84,0
R008045,O046116,C0005235,7,changed_mind,8.92,1
R008046,O046118,C0005235,23,changed_mind,6.35,1
R008047,O046119,C0005235,83,defective,10.48,1
R008048,O046120,C0005235,101,changed_mind,8.68,1
R008049,O046139,C0005238,60,other,27.61,0
R008050,O046148,C0005239,91,duplicate_order,12.59,0
R008051,O046155,C0005239,154,size_fit,16.23,0
R008052,O046157,C0005239,209,defective,19.16,0
R008053,O046166,C0005240,206,other,58.08,0
R008054,O046182,C0005242,45,not_as_described,43.01,0
R008055,O046186,C0005242,90,size_fit,28.96,0
R008056,O046190,C0005242,113,defective,23.18,0
R008057,O046205,C0005243,128,not_as_described,37.66,0
R008058,O046216,C0005244,170,size_fit,38.23,0
R008059,O046219,C0005245,54,duplicate_order,8.55,1
R008060,O046222,C0005245,86,defective,10.3,1
R008061,O046223,C0005245,143,changed_mind,58.13,1
R008062,O046236,C0005247,42,changed_mind,27.61,1
R008063,O046237,C0005247,43,duplicate_order,6.1,1
R008064,O046238,C0005247,47,not_as_described,15.61,1
R008065,O046240,C0005247,86,size_fit,24.75,1
R008066,O046241,C0005247,89,changed_mind,32.22,1
R008067,O046242,C0005247,92,size_fit,38.62,1
R008068,O046249,C0005248,28,defective,35.46,1
R008069,O046250,C0005248,30,changed_mind,20.35,1
R008070,O046252,C0005248,52,changed_mind,28.21,1
R008071,O046253,C0005248,68,changed_mind,9.77,1
R008072,O046254,C0005248,76,duplicate_order,15.23,1
R008073,O046256,C0005248,130,changed_mind,15.68,1
R008074,O046257,C0005248,177,changed_mind,35.57,1
R008075,O046258,C0005248,184,other,24.35,1
R008076,O046268,C0005249,203,changed_mind,35.86,0
R008077,O046273,C0005250,65,duplicate_order,9.31,0
R008078,O046288,C0005251,156,duplicate_order,14.39,0
R008079,O046294,C0005252,6,changed_mind,26.72,1
R008080,O046295,C0005252,42,changed_mind,12.43,1
R008081,O046296,C0005252,55,defective,18.64,1
R008082,O046297,C0005252,74,changed_mind,19.67,1
R008083,O046298,C0005252,98,changed_mind,39.78,1
R008084,O046299,C0005252,98,changed_mind,59.89,1
R008085,O046300,C0005252,125,duplicate_order,38.62,1
R008086,O046310,C0005255,85,changed_mind,29.96,1
R008087,O046313,C0005255,122,changed_mind,16.57,1
R008088,O046314,C0005255,129,changed_mind,29.62,1
R008089,O046316,C0005255,149,changed_mind,35.86,1
R008090,O046317,C0005255,152,defective,21.69,1
R008091,O046319,C0005255,181,changed_mind,35.46,1
R008092,O046320,C0005255,188,changed_mind,71.6,1
R008093,O046321,C0005255,189,changed_mind,16.57,1
R008094,O046325,C0005256,120,duplicate_order,15.06,0
R008095,O046328,C0005257,79,not_as_described,11.11,1
R008096,O046330,C0005257,131,changed_mind,25.3,1
R008097,O046331,C0005257,136,changed_mind,26.72,1
R008098,O046332,C0005257,143,changed_mind,25.02,1
R008099,O046334,C0005257,167,defective,83.18,1
R008100,O046335,C0005257,170,changed_mind,54.18,1
R008101,O046366,C0005260,145,duplicate_order,21.74,0
R008102,O046385,C0005262,112,defective,25.48,0
R008103,O046387,C0005262,129,size_fit,59.32,0
R008104,O046391,C0005263,119,changed_mind,43.01,1
R008105,O046402,C0005263,186,other,23.31,1
R008106,O046419,C0005264,204,other,14.56,0
R008107,O046427,C0005266,106,changed_mind,44.59,1
R008108,O046428,C0005266,107,changed_mind,27.27,1
R008109,O046430,C0005267,129,defective,17.17,0
R008110,O046432,C0005267,140,defective,9.11,0
R008111,O046433,C0005267,150,changed_mind,14.01,0
R008112,O046435,C0005267,165,size_fit,22.55,0
R008113,O046440,C0005267,206,changed_mind,23.55,0
R008114,O046447,C0005269,82,changed_mind,18.74,1
R008115,O046449,C0005269,108,changed_mind,73.86,1
R008116,O046486,C0005273,192,changed_mind,25.44,0
R008117,O046487,C0005273,185,defective,25.44,0
R008118,O046498,C0005274,185,other,40.65,0
R008119,O046518,C0005276,101,size_fit,19.48,0
R008120,O046520,C0005276,157,not_as_described,35.46,0
R008121,O046535,C0005278,141,not_as_described,21.19,0
R008122,O046538,C0005278,193,duplicate_order,39.49,0
R008123,O046550,C0005279,201,defective,25.44,0
R008124,O046575,C0005283,45,changed_mind,10.48,1
R008125,O046577,C0005283,65,size_fit,21.19,1
R008126,O046578,C0005283,76,changed_mind,28.2,1
R008127,O046579,C0005283,80,changed_mind,44.59,1
R008128,O046582,C0005283,118,changed_mind,22.76,1
R008129,O046603,C0005284,191,not_as_described,28.55,0
R008130,O046608,C0005285,103,duplicate_order,19.51,0
R008131,O046609,C0005285,129,other,79.54,0
R008132,O046617,C0005286,181,size_fit,19.22,0
R008133,O046625,C0005288,60,changed_mind,15.23,1
R008134,O046626,C0005288,99,changed_mind,23.2,1
R008135,O046627,C0005288,111,changed_mind,17.95,1
R008136,O046635,C0005289,106,not_as_described,37.31,0
R008137,O046645,C0005291,82,size_fit,30.39,0
R008138,O046648,C0005291,119,changed_mind,21.72,0
R008139,O046673,C0005294,45,changed_mind,20.7,1
R008140,O046676,C0005294,65,size_fit,32.67,1
R008141,O046678,C0005294,99,changed_mind,12.97,1
R008142,O046682,C0005294,140,changed_mind,15.23,1
R008143,O046695,C0005295,166,other,21.92,0
R008144,O046701,C0005296,123,defective,70.86,0
R008145,O046712,C0005297,194,defective,13.57,0
R008146,O046714,C0005298,83,defective,11.4,0
R008147,O046738,C0005300,42,duplicate_order,19.16,0
R008148,O046753,C0005301,205,defective,24.7,0
R008149,O046756,C0005302,85,duplicate_order,6.63,0
R008150,O046757,C0005302,87,defective,28.05,0
R008151,O046760,C0005302,133,not_as_described,20.02,0
R008152,O046764,C0005302,171,not_as_described,25.11,0
R008153,O046765,C0005302,195,duplicate_order,19.22,0
R008154,O046768,C0005303,15,changed_mind,8.68,1
R008155,O046770,C0005303,52,changed_mind,18.17,1
R008156,O046771,C0005303,56,changed_mind,26.98,1
R008157,O046772,C0005303,58,changed_mind,83.18,1
R008158,O046773,C0005303,80,changed_mind,18.48,1
R008159,O046774,C0005303,90,changed_mind,20.86,1
R008160,O046776,C0005303,108,duplicate_order,27.71,1
R008161,O046777,C0005303,134,changed_mind,19.79,1
R008162,O046778,C0005303,150,changed_mind,40.32,1
R008163,O046779,C0005303,153,other,30.17,1
R008164,O046781,C0005303,161,changed_mind,58.73,1
R008165,O046783,C0005303,170,changed_mind,16.23,1
R008166,O046790,C0005305,22,changed_mind,10.56,1
R008167,O046791,C0005305,59,changed_mind,25.3,1
R008168,O046793,C0005305,92,defective,23.26,1
R008169,O046794,C0005305,154,duplicate_order,32.1,1
R008170,O046816,C0005308,74,changed_mind,165.23,1
R008171,O046817,C0005308,93,changed_mind,5.27,1
R008172,O046818,C0005308,98,other,37.31,1
R008173,O046819,C0005308,102,changed_mind,17.52,1
R008174,O046820,C0005308,125,size_fit,79.09,1
R008175,O046821,C0005308,146,not_as_described,32.7,1
R008176,O046823,C0005308,166,changed_mind,14.64,1
R008177,O046824,C0005308,167,changed_mind,16.56,1
R008178,O046837,C0005311,75,duplicate_order,8.92,0
R008179,O046845,C0005311,187,not_as_described,10.25,0
R008180,O046855,C0005312,153,changed_mind,46.54,0
R008181,O046861,C0005313,38,size_fit,25.02,1
R008182,O046863,C0005313,61,changed_mind,24.12,1
R008183,O046864,C0005313,73,changed_mind,41.98,1
R008184,O046865,C0005313,87,not_as_described,5.27,1
R008185,O046866,C0005313,88,changed_mind,10.74,1
R008186,O046871,C0005313,183,changed_mind,27.34,1
R008187,O046872,C0005313,198,changed_mind,40.32,1
R008188,O046882,C0005315,64,changed_mind,50.83,1
R008189,O046887,C0005315,94,changed_mind,18.17,1
R008190,O046891,C0005315,104,changed_mind,12.65,1
R008191,O046893,C0005315,105,defective,19.24,1
R008192,O046894,C0005315,113,changed_mind,20.35,1
R008193,O046895,C0005315,115,duplicate_order,19.16,1
R008194,O046896,C0005315,136,other,22.76,1
R008195,O046897,C0005315,162,changed_mind,59.8,1
R008196,O046898,C0005315,165,changed_mind,23.42,1
R008197,O046919,C0005318,143,other,12.43,0
R008198,O046921,C0005319,77,changed_mind,23.3,1
R008199,O046922,C0005319,83,changed_mind,47.64,1
R008200,O046923,C0005319,112,changed_mind,39.49,1
R008201,O046924,C0005319,118,changed_mind,15.23,1
R008202,O046927,C0005319,171,not_as_described,12.6,1
R008203,O046938,C0005321,121,changed_mind,13.56,1
R008204,O046941,C0005321,153,changed_mind,12.43,1
R008205,O046942,C0005321,166,changed_mind,12.36,1
R008206,O046944,C0005321,199,not_as_described,28.21,1
R008207,O046963,C0005323,209,other,21.9,0
R008208,O046988,C0005326,73,duplicate_order,21.62,1
R008209,O046989,C0005326,83,changed_mind,10.75,1
R008210,O046990,C0005326,118,changed_mind,38.23,1
R008211,O046994,C0005326,209,not_as_described,13.1,1
R008212,O047016,C0005329,110,defective,11.78,0
R008213,O047030,C0005332,16,changed_mind,29.66,1
R008214,O047031,C0005332,20,changed_mind,23.18,1
R008215,O047032,C0005332,40,not_as_described,33.72,1
R008216,O047033,C0005332,77,changed_mind,58.73,1
R008217,O047034,C0005332,105,changed_mind,13.66,1
